x,direcao_descida,erro,f(min),x_anterior
[-0.18413796  0.21670799],[-0.69778463  0.93533503],0.0011669425893432964,-0.3658783514909903,[-0.18413796  0.21670799]
[-0.18483482  0.21764285],[-0.69686416  0.93485993],0.0011660114688489187,-0.3672373919748352,[-0.18483482  0.21764285]
[-0.18553077  0.21857723],[-0.69594642  0.93438394],0.0011650814425293355,-0.3685942655486903,[-0.18553077  0.21857723]
[-0.1862258   0.21951114],[-0.6950314   0.93390706],0.0011641525058639442,-0.3699489764753666,[-0.1862258   0.21951114]
[-0.18691992  0.22044457],[-0.69411909  0.93342931],0.0011632246543708516,-0.3713015290012074,[-0.18691992  0.22044457]
[-0.18761313  0.22137752],[-0.69320947  0.93295069],0.001162297883606482,-0.37265192735621677,[-0.18761313  0.22137752]
[-0.18830543  0.22230999],[-0.69230254  0.93247121],0.0011613721891652533,-0.37400017575418854,[-0.18830543  0.22230999]
[-0.18899683  0.22324198],[-0.69139827  0.93199087],0.0011604475666791953,-0.37534627839283213,[-0.18899683  0.22324198]
[-0.18968732  0.22417349],[-0.69049666  0.93150969],0.0011595240118176444,-0.37669023945389835,[-0.18968732  0.22417349]
[-0.19037692  0.22510452],[-0.68959769  0.93102766],0.0011586015202867791,-0.378032063103303,[-0.19037692  0.22510452]
[-0.19106562  0.22603506],[-0.68870136  0.9305448 ],0.0011576800878294602,-0.37937175349125013,[-0.19106562  0.22603506]
[-0.19175343  0.22696513],[-0.68780764  0.93006112],0.0011567597102246597,-0.38070931475235353,[-0.19175343  0.22696513]
[-0.19244035  0.2278947 ],[-0.68691653  0.92957661],0.0011558403832873413,-0.38204475100575747,[-0.19244035  0.2278947 ]
[-0.19312637  0.22882379],[-0.68602802  0.92909129],0.0011549221028679688,-0.38337806635525534,[-0.19312637  0.22882379]
[-0.19381152  0.2297524 ],[-0.68514209  0.92860516],0.0011540048648522507,-0.38470926488940826,[-0.19381152  0.2297524 ]
[-0.19449578  0.23068052],[-0.68425873  0.92811824],0.001153088665160752,-0.38603835068166176,[-0.19449578  0.23068052]
[-0.19517915  0.23160815],[-0.68337793  0.92763052],0.0011521734997486479,-0.3873653277904615,[-0.19517915  0.23160815]
[-0.19586165  0.23253529],[-0.68249968  0.92714201],0.0011512593646053303,-0.38869020025936807,[-0.19586165  0.23253529]
[-0.19654328  0.23346194],[-0.68162397  0.92665273],0.0011503462557540755,-0.3900129721171701,[-0.19654328  0.23346194]
[-0.19722403  0.23438811],[-0.68075078  0.92616267],0.0011494341692518306,-0.391333647377997,[-0.19722403  0.23438811]
[-0.19790391  0.23531378],[-0.6798801   0.92567185],0.0011485231011887493,-0.39265223004142974,[-0.19790391  0.23531378]
[-0.19858292  0.23623896],[-0.67901192  0.92518026],0.0011476130476879964,-0.39396872409261174,[-0.19858292  0.23623896]
[-0.19926107  0.23716365],[-0.67814623  0.92468793],0.001146704004905381,-0.3952831335023567,[-0.19926107  0.23716365]
[-0.19993835  0.23808784],[-0.67728303  0.92419484],0.0011457959690291016,-0.3965954622272581,[-0.19993835  0.23808784]
[-0.20061477  0.23901154],[-0.67642228  0.92370102],0.0011448889362793396,-0.3979057142097948,[-0.20061477  0.23901154]
[-0.20129034  0.23993475],[-0.675564    0.92320646],0.0011439829029081313,-0.3992138933784376,[-0.20129034  0.23993475]
[-0.20196504  0.24085746],[-0.67470815  0.92271118],0.0011430778651988134,-0.40052000364775386,[-0.20196504  0.24085746]
[-0.2026389   0.24177967],[-0.67385474  0.92221517],0.0011421738194660252,-0.4018240489185113,[-0.2026389   0.24177967]
[-0.2033119   0.24270139],[-0.67300375  0.92171845],0.0011412707620551772,-0.4031260330777806,[-0.2033119   0.24270139]
[-0.20398406  0.24362261],[-0.67215518  0.92122102],0.0011403686893422876,-0.40442595999903763,[-0.20398406  0.24362261]
[-0.20465537  0.24454334],[-0.671309    0.92072289],0.0011394675977336813,-0.4057238335422638,[-0.20465537  0.24454334]
[-0.20532583  0.24546356],[-0.67046521  0.92022406],0.0011385674836656098,-0.40701965755404573,[-0.20532583  0.24546356]
[-0.20599546  0.24638328],[-0.66962379  0.91972454],0.0011376683436041127,-0.40831343586767427,[-0.20599546  0.24638328]
[-0.20666424  0.24730251],[-0.66878475  0.91922434],0.0011367701740446362,-0.40960517230324256,[-0.20666424  0.24730251]
[-0.20733219  0.24822123],[-0.66794806  0.91872346],0.0011358729715118022,-0.41089487066774216,[-0.20733219  0.24822123]
[-0.2079993   0.24913945],[-0.66711371  0.91822191],0.0011349767325591186,-0.4121825347551597,[-0.2079993   0.24913945]
[-0.20866558  0.25005717],[-0.6662817   0.91771969],0.0011340814537687202,-0.4134681683465715,[-0.20866558  0.25005717]
[-0.20933104  0.25097439],[-0.66545201  0.91721682],0.0011331871317510178,-0.4147517752102375,[-0.20933104  0.25097439]
[-0.20999566  0.2518911 ],[-0.66462464  0.91671329],0.0011322937631446882,-0.41603335910169487,[-0.20999566  0.2518911 ]
[-0.21065946  0.25280731],[-0.66379957  0.91620911],0.0011314013446159594,-0.4173129237638494,[-0.21065946  0.25280731]
[-0.21132244  0.25372302],[-0.66297679  0.91570429],0.001130509872858859,-0.4185904729270678,[-0.21132244  0.25372302]
[-0.21198459  0.25463822],[-0.66215629  0.91519884],0.0011296193445945123,-0.4198660103092672,[-0.21198459  0.25463822]
[-0.21264593  0.25555291],[-0.66133806  0.91469275],0.0011287297565713112,-0.4211395396160053,[-0.21264593  0.25555291]
[-0.21330645  0.2564671 ],[-0.6605221   0.91418604],0.0011278411055641539,-0.4224110645405689,[-0.21330645  0.2564671 ]
[-0.21396616  0.25738077],[-0.65970838  0.91367872],0.0011269533883747525,-0.42368058876406134,[-0.21396616  0.25738077]
[-0.21462506  0.25829394],[-0.6588969   0.91317077],0.0011260666018309356,-0.4249481159554901,[-0.21462506  0.25829394]
[-0.21528315  0.25920661],[-0.65808766  0.91266223],0.0011251807427865546,-0.4262136497718522,[-0.21528315  0.25920661]
[-0.21594043  0.26011876],[-0.65728063  0.91215308],0.0011242958081213476,-0.4274771938582198,[-0.21594043  0.26011876]
[-0.2165969  0.2610304],[-0.65647581  0.91164333],0.0011234117947405832,-0.42873875184782506,[-0.2165969  0.2610304]
[-0.21725258  0.26194154],[-0.6556732  0.911133 ],0.0011225286995747452,-0.4299983273621425,[-0.21725258  0.26194154]
[-0.21790745  0.26285216],[-0.65487277  0.91062208],0.0011216465195795534,-0.4312559240109733,[-0.21790745  0.26285216]
[-0.21856152  0.26376227],[-0.65407452  0.91011058],0.0011207652517354024,-0.4325115453925263,[-0.21856152  0.26376227]
[-0.2192148   0.26467187],[-0.65327845  0.90959851],0.0011198848930473709,-0.4337651950934994,[-0.2192148   0.26467187]
[-0.21986729  0.26558095],[-0.65248453  0.90908587],0.001119005440544875,-0.4350168766891601,[-0.21986729  0.26558095]
[-0.22051898  0.26648953],[-0.65169276  0.90857266],0.0011181268912815263,-0.43626659374342525,[-0.22051898  0.26648953]
[-0.22116988  0.26739759],[-0.65090314  0.9080589 ],0.0011172492423348111,-0.4375143498089395,[-0.22116988  0.26739759]
[-0.22182     0.26830513],[-0.65011564  0.90754459],0.0011163724908058938,-0.4387601484271537,[-0.22182     0.26830513]
[-0.22246933  0.26921216],[-0.64933027  0.90702974],0.0011154966338194426,-0.4400039931284023,[-0.22246933  0.26921216]
[-0.22311787  0.27011867],[-0.64854701  0.90651434],0.0011146216685233047,-0.4412458874319797,[-0.22311787  0.27011867]
[-0.22376564  0.27102467],[-0.64776585  0.9059984 ],0.0011137475920884655,-0.44248583484621623,[-0.22376564  0.27102467]
[-0.22441263  0.27193015],[-0.64698678  0.90548194],0.0011128744017086518,-0.4437238388685532,[-0.22441263  0.27193015]
[-0.22505884  0.27283512],[-0.6462098   0.90496495],0.0011120020946001098,-0.4449599029856176,[-0.22505884  0.27283512]
[-0.22570427  0.27373957],[-0.64543489  0.90444744],0.0011111306680016044,-0.44619403067329527,[-0.22570427  0.27373957]
[-0.22634893  0.2746435 ],[-0.64466205  0.90392941],0.0011102601191740594,-0.44742622539680427,[-0.22634893  0.2746435 ]
[-0.22699283  0.27554691],[-0.64389126  0.90341088],0.0011093904454002647,-0.448656490610767,[-0.22699283  0.27554691]
[-0.22763595  0.2764498 ],[-0.64312251  0.90289184],0.0011085216439848309,-0.44988482975928185,[-0.22763595  0.2764498 ]
[-0.2282783   0.27735217],[-0.64235581  0.9023723 ],0.0011076537122539224,-0.45111124627599386,[-0.2282783   0.27735217]
[-0.22891989  0.27825402],[-0.64159113  0.90185227],0.0011067866475551074,-0.4523357435841655,[-0.22891989  0.27825402]
[-0.22956072  0.27915536],[-0.64082847  0.90133174],0.0011059204472569557,-0.4535583250967451,[-0.22956072  0.27915536]
[-0.23020079  0.28005617],[-0.64006782  0.90081074],0.001105055108749139,-0.4547789942164372,[-0.23020079  0.28005617]
[-0.2308401   0.28095646],[-0.63930917  0.90028925],0.0011041906294420147,-0.45599775433576956,[-0.2308401   0.28095646]
[-0.23147865  0.28185622],[-0.63855251  0.89976729],0.0011033270067665015,-0.457214608837161,[-0.23147865  0.28185622]
[-0.23211645  0.28275547],[-0.63779783  0.89924486],0.0011024642381738826,-0.4584295610929886,[-0.23211645  0.28275547]
[-0.2327535   0.28365419],[-0.63704513  0.89872197],0.0011016023211356198,-0.4596426144656538,[-0.2327535   0.28365419]
[-0.23338979  0.28455239],[-0.6362944   0.89819861],0.0011007412531431802,-0.46085377230764796,[-0.23338979  0.28455239]
[-0.23402534  0.28545006],[-0.63554562  0.8976748 ],0.0010998810317077896,-0.46206303796161774,[-0.23402534  0.28545006]
[-0.23466013  0.28634721],[-0.63479878  0.89715055],0.0010990216543603705,-0.46327041476042863,[-0.23466013  0.28634721]
[-0.23529419  0.28724384],[-0.63405389  0.89662584],0.0010981631186510552,-0.46447590602722943,[-0.23529419  0.28724384]
[-0.2359275   0.28813994],[-0.63331092  0.8961007 ],0.0010973054221495204,-0.4656795150755155,[-0.2359275   0.28813994]
[-0.23656007  0.28903551],[-0.63256988  0.89557512],0.0010964485624442512,-0.46688124520919116,[-0.23656007  0.28903551]
[-0.2371919   0.28993056],[-0.63183075  0.89504911],0.001095592537142796,-0.468081099722631,[-0.2371919   0.28993056]
[-0.23782299  0.29082509],[-0.63109353  0.89452267],0.0010947373438712658,-0.46927908190074213,[-0.23782299  0.29082509]
[-0.23845335  0.29171908],[-0.6303582   0.89399581],0.0010938829802743949,-0.47047519501902507,[-0.23845335  0.29171908]
[-0.23908298  0.29261255],[-0.62962476  0.89346854],0.0010930294440152698,-0.47166944234363284,[-0.23908298  0.29261255]
[-0.23971187  0.29350549],[-0.6288932   0.89294085],0.0010921767327750896,-0.47286182713143193,[-0.23971187  0.29350549]
[-0.24034003  0.2943979 ],[-0.62816351  0.89241276],0.0010913248442531135,-0.47405235263006046,[-0.24034003  0.2943979 ]
[-0.24096747  0.29528979],[-0.62743568  0.89188426],0.001090473776166494,-0.47524102207798713,[-0.24096747  0.29528979]
[-0.24159418  0.29618114],[-0.6267097   0.89135536],0.00108962352624996,-0.47642783870456934,[-0.24159418  0.29618114]
[-0.24222016  0.29707197],[-0.62598557  0.89082607],0.0010887740922557738,-0.47761280573011,[-0.24222016  0.29707197]
[-0.24284543  0.29796227],[-0.62526328  0.89029639],0.001087925471953671,-0.4787959263659151,[-0.24284543  0.29796227]
[-0.24346997  0.29885203],[-0.62454282  0.88976632],0.0010870776631303264,-0.47997720381434955,[-0.24346997  0.29885203]
[-0.24409379  0.29974127],[-0.62382419  0.88923587],0.0010862306635896716,-0.4811566412688932,[-0.24409379  0.29974127]
[-0.2447169   0.30062997],[-0.62310736  0.88870505],0.0010853844711523476,-0.48233424191419605,[-0.2447169   0.30062997]
[-0.24533929  0.30151815],[-0.62239234  0.88817386],0.0010845390836558028,-0.4835100089261335,[-0.24533929  0.30151815]
[-0.24596097  0.30240579],[-0.62167912  0.88764229],0.001083694498953926,-0.4846839454718596,[-0.24596097  0.30240579]
[-0.24658194  0.3032929 ],[-0.62096769  0.88711037],0.0010828507149170591,-0.4858560547098616,[-0.24658194  0.3032929 ]
[-0.2472022   0.30417948],[-0.62025804  0.88657808],0.0010820077294317694,-0.4870263397900132,[-0.2472022   0.30417948]
[-0.24782175  0.30506552],[-0.61955016  0.88604544],0.0010811655404007402,-0.4881948038536268,[-0.24782175  0.30506552]
[-0.24844059  0.30595104],[-0.61884405  0.88551245],0.0010803241457425041,-0.4893614500335061,[-0.24844059  0.30595104]
[-0.24905873  0.30683602],[-0.6181397   0.88497911],0.0010794835433914874,-0.4905262814539977,[-0.24905873  0.30683602]
[-0.24967617  0.30772046],[-0.6174371   0.88444543],0.0010786437312976553,-0.4916893012310423,[-0.24967617  0.30772046]
[-0.25029291  0.30860437],[-0.61673624  0.88391142],0.0010778047074265435,-0.49285051247222633,[-0.25029291  0.30860437]
[-0.25090894  0.30948775],[-0.61603712  0.88337707],0.0010769664697589036,-0.4940099182768302,[-0.25090894  0.30948775]
[-0.25152428  0.31037059],[-0.61533973  0.88284239],0.001076129016290801,-0.49516752173588113,[-0.25152428  0.31037059]
[-0.25213893  0.3112529 ],[-0.61464405  0.88230738],0.001075292345033358,-0.4963233259321996,[-0.25213893  0.3112529 ]
[-0.25275288  0.31213467],[-0.61395009  0.88177206],0.0010744564540125256,-0.4974773339404504,[-0.25275288  0.31213467]
[-0.25336613  0.31301591],[-0.61325783  0.88123641],0.0010736213412691693,-0.49862954882718996,[-0.25336613  0.31301591]
[-0.2539787   0.31389661],[-0.61256728  0.88070045],0.0010727870048586492,-0.49977997365091487,[-0.2539787   0.31389661]
[-0.25459058  0.31477677],[-0.61187841  0.88016419],0.0010719534428508383,-0.5009286114621091,[-0.25459058  0.31477677]
[-0.25520177  0.3156564 ],[-0.61119122  0.87962762],0.0010711206533300808,-0.5020754653032915,[-0.25520177  0.3156564 ]
[-0.25581228  0.31653549],[-0.61050571  0.87909074],0.001070288634394885,-0.5032205382090624,[-0.25581228  0.31653549]
[-0.2564221   0.31741404],[-0.60982187  0.87855357],0.0010694573841578256,-0.5043638332061497,[-0.2564221   0.31741404]
[-0.25703124  0.31829206],[-0.60913969  0.87801611],0.001068626900745503,-0.5055053533134548,[-0.25703124  0.31829206]
[-0.2576397   0.31916954],[-0.60845916  0.87747836],0.0010677971822983018,-0.5066451015420983,[-0.2576397   0.31916954]
[-0.25824748  0.32004648],[-0.60778028  0.87694032],0.0010669682269703444,-0.5077830808954642,[-0.25824748  0.32004648]
[-0.25885458  0.32092288],[-0.60710304  0.876402  ],0.0010661400329292185,-0.5089192943692455,[-0.25885458  0.32092288]
[-0.25946101  0.32179874],[-0.60642744  0.8758634 ],0.001065312598356148,-0.5100537449514877,[-0.25946101  0.32179874]
[-0.26006676  0.32267407],[-0.60575345  0.87532453],0.001064485921445554,-0.5111864356226328,[-0.26006676  0.32267407]
[-0.26067184  0.32354885],[-0.60508109  0.87478539],0.001063660000405091,-0.5123173693555627,[-0.26067184  0.32354885]
[-0.26127625  0.3244231 ],[-0.60441033  0.87424598],0.0010628348334554537,-0.5134465491156419,[-0.26127625  0.3244231 ]
[-0.26188     0.32529681],[-0.60374118  0.87370631],0.0010620104188302619,-0.5145739778607603,[-0.26188     0.32529681]
[-0.26248307  0.32616997],[-0.60307363  0.87316638],0.0010611867547760893,-0.5156996585413756,[-0.26248307  0.32616997]
[-0.26308548  0.3270426 ],[-0.60240767  0.87262619],0.0010603638395521287,-0.5168235941005545,[-0.26308548  0.3270426 ]
[-0.26368722  0.32791468],[-0.60174329  0.87208575],0.0010595416714301812,-0.5179457874740147,[-0.26368722  0.32791468]
[-0.2642883   0.32878623],[-0.60108049  0.87154507],0.0010587202486944949,-0.5190662415901655,[-0.2642883   0.32878623]
[-0.26488872  0.32965723],[-0.60041926  0.87100414],0.0010578995696416864,-0.5201849593701489,[-0.26488872  0.32965723]
[-0.26548848  0.3305277 ],[-0.59975959  0.87046297],0.0010570796325806663,-0.5213019437278794,[-0.26548848  0.3305277 ]
[-0.26608758  0.33139762],[-0.59910148  0.86992156],0.0010562604358323301,-0.5224171975700843,[-0.26608758  0.33139762]
[-0.26668603  0.332267  ],[-0.59844492  0.86937992],0.0010554419777297926,-0.5235307237963432,[-0.26668603  0.332267  ]
[-0.26728382  0.33313584],[-0.5977899   0.86883805],0.0010546242566179425,-0.524642525299127,[-0.26728382  0.33313584]
[-0.26788095  0.33400413],[-0.59713641  0.86829596],0.0010538072708534162,-0.5257526049638369,[-0.26788095  0.33400413]
[-0.26847744  0.33487189],[-0.59648446  0.86775364],0.00105299101880459,-0.5268609656688432,[-0.26847744  0.33487189]
[-0.26907327  0.3357391 ],[-0.59583403  0.8672111 ],0.0010521754988514112,-0.5279676102855226,[-0.26907327  0.3357391 ]
[-0.26966846  0.33660577],[-0.59518511  0.86666835],0.0010513607093853964,-0.529072541678297,[-0.26966846  0.33660577]
[-0.27026299  0.33747189],[-0.59453771  0.86612538],0.0010505466488091105,-0.5301757627046705,[-0.27026299  0.33747189]
[-0.27085688  0.33833747],[-0.59389181  0.8655822 ],0.0010497333155367165,-0.531277276215266,[-0.27085688  0.33833747]
[-0.27145013  0.33920251],[-0.59324741  0.86503882],0.0010489207079932643,-0.5323770850538634,[-0.27145013  0.33920251]
[-0.27204274  0.34006701],[-0.59260449  0.86449524],0.001048108824615036,-0.5334751920574344,[-0.27204274  0.34006701]
[-0.2726347   0.34093096],[-0.59196307  0.86395146],0.001047297663849113,-0.5345716000561799,[-0.2726347   0.34093096]
[-0.27322602  0.34179437],[-0.59132312  0.86340748],0.0010464872241534382,-0.535666311873565,[-0.27322602  0.34179437]
[-0.27381671  0.34265723],[-0.59068464  0.86286331],0.0010456775039967164,-0.5367593303263553,[-0.27381671  0.34265723]
[-0.27440676  0.34351955],[-0.59004763  0.86231896],0.0010448685018582635,-0.5378506582246508,[-0.27440676  0.34351955]
[-0.27499617  0.34438132],[-0.58941208  0.86177441],0.0010440602162279603,-0.5389402983719227,[-0.27499617  0.34438132]
[-0.27558495  0.34524255],[-0.58877798  0.86122969],0.0010432526456061277,-0.5400282535650456,[-0.27558495  0.34524255]
[-0.27617309  0.34610324],[-0.58814532  0.86068479],0.0010424457885033942,-0.541114526594334,[-0.27617309  0.34610324]
[-0.2767606   0.34696338],[-0.58751411  0.86013971],0.001041639643440617,-0.5421991202435744,[-0.2767606   0.34696338]
[-0.27734749  0.34782297],[-0.58688434  0.85959446],0.0010408342089488153,-0.54328203729006,[-0.27734749  0.34782297]
[-0.27793375  0.34868202],[-0.58625599  0.85904904],0.0010400294835690902,-0.5443632805046237,[-0.27793375  0.34868202]
[-0.27851937  0.34954052],[-0.58562906  0.85850345],0.0010392254658524536,-0.5454428526516711,[-0.27851937  0.34954052]
[-0.27910438  0.35039848],[-0.58500355  0.8579577 ],0.0010384221543598725,-0.546520756489214,[-0.27910438  0.35039848]
[-0.27968876  0.35125589],[-0.58437945  0.85741179],0.0010376195476618833,-0.547596994768901,[-0.27968876  0.35125589]
